OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
13823,20614,20614014,CESAR,RIO DE ORO,CRUCE DE PATIÑO,2010,EOT RÍO DE ORO,NULL,NULL,1362.2039057,20,13986588.6472481,19088.5784898719
13824,20710,20710012,CESAR,SAN ALBERTO,FUNDACION,2010,POT,NULL,NULL,499.1463279,20,5119351.45727527,13007.9054907582
13825,23001,23001134,CÓRDOBA,MONTERÍA,SAN JERONIMO,2011,POT,NULL,NULL,3528.06392076,23,36287694.6250495,34268.551245743
13826,23001,23001109,CÓRDOBA,MONTERÍA,MORINDO SANTO DOMINGO,2011,POT,NULL,NULL,1479.49920334,23,15237905.7429424,24324.7257110642
13827,23001,23001070,CÓRDOBA,MONTERÍA,LA IGUANA,2011,POT,NULL,NULL,1527.29536792,23,15730360.9979205,30180.0931755927
13828,23001,23001012,CÓRDOBA,MONTERÍA,BROQUELITO,2011,POT,NULL,NULL,4504.7419261,23,46299062.0195334,44593.0375600376
13829,23001,23001127,CÓRDOBA,MONTERÍA,SAN ANTERITO,2011,POT,NULL,NULL,4776.58938415,23,49112963.5106873,40423.8930027535
13830,23001,23001078,CÓRDOBA,MONTERÍA,LA VICTORIA,2011,POT,NULL,NULL,1493.88199626,23,15363179.6066325,22260.2214170927
13831,20400,20400017,CESAR,LA JAGUA DE IBIRICO,LA ESPERANZA,2000,PBOT MUNICIPIO DE LA JAGUA DE IBIRICO,NULL,NULL,1223.62580301,20,12657073.548735,19981.3846100562
13832,23001,23001025,CÓRDOBA,MONTERÍA,CURRAYAO,2011,POT,NULL,NULL,1957.65173416,23,20117156.6684706,36789.5844043928
13833,23001,23001022,CÓRDOBA,MONTERÍA,CORDOBA,2011,POT,NULL,NULL,336.66856007,23,3459473.03898553,9336.53341103598
13834,23068,23068016,CÓRDOBA,AYAPEL,JUAN DIAZ,2012,CATASTRO IGAC,NULL,NULL,169.36524697,23,1740759.99723965,11594.1845207719
13835,23068,23068024,CÓRDOBA,AYAPEL,LAS PARCELAS,2012,CATASTRO IGAC,NULL,NULL,182.40878002,23,1874035.92497031,7771.85133975428
13836,23068,23068019,CÓRDOBA,AYAPEL,LA MINAS,2012,CATASTRO IGAC,NULL,NULL,4990.44665379,23,51252392.1219404,52093.9111079809
13837,20443,20443010,CESAR,MANAURE BALCÓN DEL CESAR,SABANAS DE LEÓN,2010,POT MANAURE,NULL,NULL,1345.42330624,20,13988532.8283211,20591.4449925027
13838,23660,23660052,CÓRDOBA,SAHAGÚN,VEREDA MORROCOICITO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,995.45082962,23,10249234.1023992,15883.3483665965
13839,23660,23660036,CÓRDOBA,SAHAGÚN,VEREDA LA PADILLA,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,805.02356303,23,8287849.06691596,18349.5611447086
13840,23660,23660040,CÓRDOBA,SAHAGÚN,VEREDA LAS ALDANAS,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,408.37517015,23,4209857.07113809,12474.0313131638
13841,23660,23660055,CÓRDOBA,SAHAGÚN,VEREDA PALO QUEMADO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,1913.92033365,23,19726871.5954398,30020.8104280769
13842,23660,23660027,CÓRDOBA,SAHAGÚN,VEREDA LA BURRA,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,368.34018815,23,3797888.93589434,11786.7092148069
13843,23001,23001088,CÓRDOBA,MONTERÍA,LEON MEDIO,2011,POT,NULL,NULL,2199.22843119,23,22606035.8132348,31882.4657379109
13844,23001,23001093,CÓRDOBA,MONTERÍA,LOS LIMONES,2011,POT,NULL,NULL,1193.61372142,23,12270131.4671239,25969.2443053948
13845,23001,23001008,CÓRDOBA,MONTERÍA,BETULIA,2011,POT,NULL,NULL,2467.76119699,23,25369905.6845758,35114.8203546162
13846,23001,23001112,CÓRDOBA,MONTERÍA,PALMITO PICADO,2011,POT,NULL,NULL,1218.58920661,23,12535110.1036199,22256.6641372216
13847,23001,23001087,CÓRDOBA,MONTERÍA,LAS PULGAS,2011,POT,NULL,NULL,726.71212524,23,7477956.31614834,16815.9353539198
13848,20443,20443002,CESAR,MANAURE BALCÓN DEL CESAR,CANADA,2010,POT MANAURE,NULL,NULL,334.65432396,20,3479119.53641448,8289.09581754322
13849,20443,20443004,CESAR,MANAURE BALCÓN DEL CESAR,EL VENADO,2010,POT MANAURE,NULL,NULL,378.49235701,20,3935085.22717879,9700.71460695918
13850,20443,20443009,CESAR,MANAURE BALCÓN DEL CESAR,PIE DEL CIELO,2010,POT MANAURE,NULL,NULL,237.85829391,20,2473326.81682594,8588.84877069875
13851,20443,20443007,CESAR,MANAURE BALCÓN DEL CESAR,LOS ANDES,2010,POT MANAURE,NULL,NULL,729.08541232,20,7580113.69986834,15134.540889673
13852,20443,20443008,CESAR,MANAURE BALCÓN DEL CESAR,NICARAGUA,2010,POT MANAURE,NULL,NULL,265.54428272,20,2761327.2591372,7150.62444876191
13853,20443,20443006,CESAR,MANAURE BALCÓN DEL CESAR,LA VEGA DE JACOB,2010,POT MANAURE,NULL,NULL,2937.98373444,20,30552375.9929454,31941.5100811884
13854,20710,20710037,CESAR,SAN ALBERTO,TRES ESQUINAS,2010,POT,NULL,NULL,474.33914445,20,4863071.81987162,13898.3591200089
13855,23182,23182004,CÓRDOBA,CHINÚ,CACAOTAL,2009,POT,NULL,NULL,907.39342743,23,9362587.4540629,14707.5097511736
13856,23182,23182026,CÓRDOBA,CHINÚ,RIO DEL MONTE,2009,POT,NULL,NULL,723.80590243,23,7468637.44902314,14275.5298250559
13857,23182,23182016,CÓRDOBA,CHINÚ,HEREDIA,2009,POT,NULL,NULL,1725.26501498,23,17794145.6414151,16921.6186659431
13858,23182,23182018,CÓRDOBA,CHINÚ,LAS FLOREZ,2009,POT,NULL,NULL,1710.9381204,23,17641318.5961752,25584.971265678
13859,23182,23182015,CÓRDOBA,CHINÚ,FLECHAS DE SABANA,2009,POT,NULL,NULL,2639.4575929,23,27216365.580301,32151.3743081538
13860,23182,23182023,CÓRDOBA,CHINÚ,NUEVO ORIENTE,2009,POT,NULL,NULL,2320.56678097,23,23942478.7675399,25904.4565328539
13861,23001,23001143,CÓRDOBA,MONTERÍA,TODOS PENSAMOS,2011,POT,NULL,NULL,6970.78148111,23,71589302.788595,52197.3733174087
13862,23001,23001007,CÓRDOBA,MONTERÍA,ARROYON,2011,POT,NULL,NULL,6796.64721657,23,69810552.1352098,50711.8768827437
13863,23001,23001099,CÓRDOBA,MONTERÍA,MAQUENCAL,2011,POT,NULL,NULL,2125.5412641,23,21845249.0020845,27529.3862377062
13864,23001,23001048,CÓRDOBA,MONTERÍA,EL TORNO,2011,POT,NULL,NULL,7133.83867801,23,73264501.2841139,50473.3488755528
13865,23001,23001072,CÓRDOBA,MONTERÍA,LA MANTA,2011,POT,NULL,NULL,1833.6584387,23,18840137.7814183,31509.1527017739
13866,23001,23001090,CÓRDOBA,MONTERÍA,LOMA GRANDE,2011,POT,NULL,NULL,2382.09540207,23,24511262.0771692,32339.6757098223
13867,23001,23001044,CÓRDOBA,MONTERÍA,EL PRADO,2011,POT,NULL,NULL,3182.22340193,23,32742610.8045216,37497.8223503231
13868,23001,23001128,CÓRDOBA,MONTERÍA,SAN DIEGO,2011,POT,NULL,NULL,971.38374243,23,9980010.52305558,20251.8910582217
13869,54128,54128018,NORTE DE SANTANDER,CÁCHIRA,EL TABLAZO,2009,POT,NULL,NULL,763.6081289,54,7823228.00245822,12944.9233096916
13870,54128,54128031,NORTE DE SANTANDER,CÁCHIRA,LAS MERCEDES ALTAS,2009,POT,NULL,NULL,651.37751281,54,6674122.79307839,13672.9014606248
13871,54128,54128029,NORTE DE SANTANDER,CÁCHIRA,LAS CRUCES,2009,POT,NULL,NULL,611.52009338,54,6265273.59499408,9846.6951562877
13872,23001,23001101,CÓRDOBA,MONTERÍA,MARRALU,2011,POT,NULL,NULL,2811.73776961,23,28959942.159222,40636.7596409028
13873,23001,23001026,CÓRDOBA,MONTERÍA,DOS BOCAS,2011,POT,NULL,NULL,266.55420012,23,2739922.88793015,8515.47261195869
13874,23001,23001081,CÓRDOBA,MONTERÍA,LAS LAMAS,2011,POT,NULL,NULL,433.11203747,23,4457852.86549195,13004.3228089243
13875,23001,23001096,CÓRDOBA,MONTERÍA,LOS PERICOS,2011,POT,NULL,NULL,842.88708036,23,8675371.78970133,13410.3817758158
13876,23001,23001052,CÓRDOBA,MONTERÍA,ENCENADA DE HAMACA,2011,POT,NULL,NULL,5255.85134214,23,53993707.0006246,64881.0866543411
13877,23001,23001138,CÓRDOBA,MONTERÍA,SANTA ISABEL,2011,POT,NULL,NULL,4204.9475672,23,43234083.3735713,42834.4594849342
13878,23001,23001133,CÓRDOBA,MONTERÍA,SAN ISIDRO,2011,POT,NULL,NULL,2211.38647342,23,22740223.9197455,29701.6848621099
13879,23001,23001063,CÓRDOBA,MONTERÍA,KM12,2011,POT,NULL,NULL,97.81662137,23,1006480.81623429,6560.36739551543
13880,23672,23672004,CÓRDOBA,SAN ANTERO,NUEVO AGRADO,2007,ALCALDIA MUNICIPAL,NULL,NULL,2582.46554964,23,26665946.3807524,29361.8814801958
13881,20400,20400026,CESAR,LA JAGUA DE IBIRICO,MANIZALES ALTO,2000,PBOT MUNICIPIO DE LA JAGUA DE IBIRICO,NULL,NULL,902.00002491,20,9330735.40285718,14479.8086764773
13882,20710,20710014,CESAR,SAN ALBERTO,JESUS DE BELEN,2010,POT,NULL,NULL,1327.2532482,20,13616367.1534616,23132.7420157175
13883,20710,20710019,CESAR,SAN ALBERTO,LA PAZ,2010,POT,NULL,NULL,467.85312512,20,4794516.92001778,10747.136432277
13884,20710,20710022,CESAR,SAN ALBERTO,LAS MALVINAS,2010,POT,NULL,NULL,1199.60335889,20,12292974.8949479,16651.4360518875
13885,23068,23068004,CÓRDOBA,AYAPEL,CAÑO BARRO,2012,CATASTRO IGAC,NULL,NULL,5020.94051586,23,51582885.1729644,56169.055113834
13886,23001,23001110,CÓRDOBA,MONTERÍA,NUEVA LUCIA,2011,POT,NULL,NULL,5923.63287694,23,60862890.0121218,59353.0792929708
13887,23001,23001100,CÓRDOBA,MONTERÍA,MARACAYO,2011,POT,NULL,NULL,6843.46590276,23,70308251.0431193,69864.6772916328
13888,23001,23001132,CÓRDOBA,MONTERÍA,SAN GABRIEL,2011,POT,NULL,NULL,3061.34066906,23,31450100.0216148,36482.8859992586
13889,23001,23001113,CÓRDOBA,MONTERÍA,PATIO BONITO,2011,POT,NULL,NULL,2126.06326183,23,21870037.5342704,33261.2932435
13890,23660,23660044,CÓRDOBA,SAHAGÚN,VEREDA LAS HUERTAS,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,2333.19742766,23,24039693.5857325,37644.3231915729
13891,23001,23001105,CÓRDOBA,MONTERÍA,MOCHILAS,2011,POT,NULL,NULL,2578.51530753,23,26522821.3228604,40375.032623043
13892,23660,23660018,CÓRDOBA,SAHAGÚN,VEREDA EL LEÓN,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,924.95821499,23,9529417.5746586,22141.0581499978
13893,20400,20400035,CESAR,LA JAGUA DE IBIRICO,SORORIA,2000,PBOT MUNICIPIO DE LA JAGUA DE IBIRICO,NULL,NULL,2341.15796642,20,24219884.1206817,32747.8710644566
