area;rooms;title;property_id;stratum;offer;garages;baths;price;property_type;location;location_main;new;longitude;latitude;localidadgenerada
55;3;Apartamento en Arriendo;3531a6ce-796f-47fb-a9b2-6895e609fc33;Estrato 3;Arriendo;0;1;1096000;Apartamento;POINT (-74.10830170000001 4.718179);NoIdentificado;FALSO;-74,1083017;4,718179;Localidad Engativá
125;4;Apartamento en Arriendo;b378fd79-394e-48b9-aaeb-cfb866528ec9;Estrato 4;Arriendo;2;2;3000000;Apartamento;POINT (-74.0332713 4.7013128);Santa Barbara;FALSO;-74,0332713;4,7013128;Localidad Usaquén
63;3;Apartamento en Arriendo;41c6d13b-1647-4c7d-b3f4-75897fd4f5a8;Estrato 3;Arriendo;1;2;1200000;Apartamento;POINT (-74.15230832499732 4.667965078567076);Sabana grande;FALSO;-74,15230832;4,667965079;Localidad Fontibón
147;3;Apartamento en Arriendo;53b4f2af-f7bd-49a3-bb03-f412df315b4e;Estrato 5;Arriendo;0;2;4950000;Apartamento;POINT (-74.0400645 4.7070094);NoIdentificado;FALSO;-74,0400645;4,7070094;Localidad Usaquén
264;3;Apartamento en Arriendo;f1b4a5b5-0a98-4cab-b1a9-5dcff764f662;Estrato 6;Arriendo;3;5;20000000;Apartamento;POINT (-74.05108 4.65894);NoIdentificado;FALSO;-74,05108;4,65894;Localidad Chapinero
120;2;Apartamento en Arriendo;f431b3ac-b5d9-4d6c-b88d-ac195539ba27;Estrato 6;Arriendo;1;3;6240000;Apartamento;POINT (-74.055400003705 4.673040017799);NoIdentificado;FALSO;-74,0554;4,673040018;Localidad Chapinero
72;3;Apartamento en Arriendo;57e7f512-250f-4cef-a0fd-d38b8d9bf331;Estrato 2;Arriendo;0;1;1000000;Apartamento;POINT (-74.1293182 4.739976599999999);NoIdentificado;FALSO;-74,1293182;4,7399766;Localidad Suba
180;3;Apartamento en Arriendo;dcdc3b20-dd37-479f-80ef-e9f32ffa0df3;Estrato 6;Arriendo;4;4;15000000;Apartamento;POINT (-74.048 4.671);NoIdentificado;FALSO;-74,048;4,671;Localidad Chapinero
40;2;Apartamento en Arriendo;25e025ce-b908-4158-b742-608b6179622e;Estrato 3;Arriendo;0;1;950000;Apartamento;POINT (-74.15779429999999 4.598525899999999);NoIdentificado;FALSO;-74,1577943;4,5985259;Localidad Bosa
430;3;Apartamento en Arriendo;1b175793-22c6-4801-9161-edf6b0ac6607;Estrato 6;Arriendo;3;4;15000000;Apartamento;POINT (-74.050061687667 4.6568299464339);NoIdentificado;FALSO;-74,05006169;4,656829946;Localidad Chapinero
76;3;Apartamento en Arriendo;72c32c33-6b40-4958-a36b-6e81161e60f4;Estrato 3;Arriendo;2;3;650000000;Apartamento;POINT (-74.07747719999999 4.6213948);NoIdentificado;FALSO;-74,0774772;4,6213948;Localidad Los Mártires
125;2;Apartamento en Arriendo;7cd56c0b-0f0e-44b1-add3-f9bf33587b8f;Estrato 6;Arriendo;2;4;4000000;Apartamento;POINT (-74.0544639 4.682995);Zona chapinero;FALSO;-74,0544639;4,682995;Localidad Chapinero
122;2;Apartamento en Arriendo;5fbb431e-fe31-4f4a-aa53-1c3e7a532e1f;Estrato 4;Arriendo;2;3;7500000;Apartamento;POINT (-74.049 4.667);NoIdentificado;FALSO;-74,049;4,667;Localidad Chapinero
33;1;Apartamento en Arriendo;da1160b1-de49-4ae3-8005-f346a4162afc;Estrato 4;Arriendo;0;1;1550000;Apartamento;POINT (-74.067244100862 4.627823397534);NoIdentificado;FALSO;-74,0672441;4,627823398;Localidad Chapinero
35;2;Apartamento en Arriendo;b7cd6bb1-9512-4497-9d2d-585750d00b97;Estrato 3;Arriendo;0;1;1000000;Apartamento;POINT (-74.10858 4.6144729);Primavera Occidental - Puente Aranda;FALSO;-74,10858;4,6144729;Localidad Puente Aranda
137;3;Apartamento en Arriendo;e08f4248-1638-49b3-a4c6-221227d5b734;Estrato 5;Arriendo;3;5;4600000;Apartamento;POINT (-74.0533335 4.703939399999999);NoIdentificado;FALSO;-74,0533335;4,7039394;Localidad Usaquén
60;2;Apartamento en Arriendo;9f494374-655f-41d2-b7f2-ac1cfa3f71cd;Estrato 4;Arriendo;1;2;1976000;Apartamento;POINT (-74.077 4.638);NoIdentificado;FALSO;-74,077;4,638;Localidad Teusaquillo
46;2;Apartamento en Arriendo;b5e60183-d200-4a8c-be1a-2ee00ecadd48;Estrato 3;Arriendo;0;1;1150000;Apartamento;POINT (-74.156809094417 4.682659248286);Fontibon;FALSO;-74,15680909;4,682659248;Localidad Fontibón
323;5;Apartamento en Arriendo;fe6a758c-5d73-4b35-a538-89833ce86b68;Estrato 6;Arriendo;4;6;11500000;Apartamento;POINT (-74.047 4.693);Santa Barbara;FALSO;-74,047;4,693;Localidad Usaquén
60;3;Apartamento en Arriendo;03a8e822-844a-4c49-83fa-427aa908f071;Estrato 3;Arriendo;1;3;1428000;Apartamento;POINT (-74.1193949 4.7238247);NoIdentificado;FALSO;-74,1193949;4,7238247;Localidad Engativá
64;2;Apartamento en Arriendo;b4e29976-af49-49ae-bcea-7976bfc43755;Estrato 3;Arriendo;0;1;1400000;Apartamento;POINT (-74.06621369999999 4.684880499999999);NoIdentificado;FALSO;-74,0662137;4,6848805;Localidad Barrios Unidos
64;3;Apartamento en Arriendo;2518cbfd-03a6-4ff3-8fe2-4706e7201294;Estrato 3;Arriendo;1;2;1439600;Apartamento;POINT (-74.151828 4.6380176);NoIdentificado;FALSO;-74,151828;4,6380176;Localidad Kennedy
65;2;Apartamento en Arriendo;1d73f96a-b27a-4f31-9f3e-7568c64eab91;Estrato 4;Arriendo;0;1;2060000;Apartamento;POINT (-74.05942890000001 4.6877138);La castellana;FALSO;-74,0594289;4,6877138;Localidad Suba
28;1;Apartamento en Arriendo;b2327178-464a-468a-a012-4c1f8f5dd6d7;Estrato 4;Arriendo;0;1;2064400;Apartamento;POINT (-74.0664316 4.6191246);NoIdentificado;FALSO;-74,0664316;4,6191246;Localidad Santa Fé
162;3;Apartamento en Arriendo;8e46e148-1c3d-46ba-9347-0836735c0009;Estrato 6;Arriendo;2;3;7500000;Apartamento;POINT (-74.045 4.676);NoIdentificado;FALSO;-74,045;4,676;Localidad Chapinero
51;3;Apartamento en Arriendo;b4c02d7c-565b-4db7-a3fa-99c88f2a7a3d;Estrato 3;Arriendo;0;1;1080000;Apartamento;POINT (-74.0357433 4.7589857);San antonio;FALSO;-74,0357433;4,7589857;Localidad Usaquén
54;3;Apartamento en Arriendo;90a25f49-2325-4c34-a633-b35ffb9c3360;Estrato 3;Arriendo;1;1;1400000;Apartamento;POINT (-74.03933119999999 4.7440083);NoIdentificado;FALSO;-74,0393312;4,7440083;Localidad Usaquén
70;2;Apartamento en Arriendo;a93e7cb7-bba1-461a-ac3e-e955fbb88bd4;Estrato 4;Arriendo;1;1;2000000;Apartamento;POINT (-74.026 4.725);NoIdentificado;FALSO;-74,026;4,725;Localidad Usaquén
39;1;Apartamento en Arriendo;11f30fb8-65ca-480c-b355-b8821570c24f;Estrato 5;Arriendo;1;1;2705000;Apartamento;POINT (-74.044 4.689);NoIdentificado;FALSO;-74,044;4,689;Localidad Usaquén
38;2;Apartamento en Arriendo;0db6a2a5-7905-4e1f-967b-863d36cfc5ce;Estrato 3;Arriendo;0;1;1300000;Apartamento;POINT (-74.0878835 4.5999815);Los martires;FALSO;-74,0878835;4,5999815;Localidad Los Mártires
120;3;Apartamento en Arriendo;1afe7beb-9f3e-446a-9019-a576392efb3a;Estrato 5;Arriendo;2;3;4100000;Apartamento;POINT (-74.05895064035855 4.704700686605343);Suba;FALSO;-74,05895064;4,704700687;Localidad Suba
50;2;Apartamento en Arriendo;fd68944f-e6d4-4814-bff4-696746effcfe;Estrato 3;Arriendo;0;1;1300000;Apartamento;POINT (-74.1141665 4.7183164);NoIdentificado;FALSO;-74,1141665;4,7183164;Localidad Engativá
425;3;Apartamento en Arriendo;de9988ef-2639-474f-a900-8dc458664c6b;Estrato 6;Arriendo;4;4;15000000;Apartamento;POINT (-74.05294036865234 4.6587138175964355);NoIdentificado;FALSO;-74,05294037;4,658713818;Localidad Chapinero
170,68;4;Apartamento en Arriendo;420f1dcb-3400-4f3e-b6b4-c628f0bdfb8e;Estrato 6;Arriendo;3;3;6000000;Apartamento;POINT (-74.0545796 4.6823434);El chico;FALSO;-74,0545796;4,6823434;Localidad Chapinero
56;3;Apartamento en Arriendo;6e6e2ed6-c6fd-4d45-a20b-c42e84f95799;Estrato 2;Arriendo;0;2;850000;Apartamento;POINT (-74.1668686 4.6496333);Kennedy;FALSO;-74,1668686;4,6496333;Localidad Kennedy
156;3;Apartamento en Arriendo;a85662be-b02b-47e3-b7df-a5b0e1f4fb21;Estrato 5;Arriendo;2;3;4100000;Apartamento;POINT (-74.04445219785 4.6864634868264);Rincon del chico;FALSO;-74,0444522;4,686463487;Localidad Usaquén
106;3;Apartamento en Arriendo;76c2188b-abb0-48f5-9838-a277970e80f2;Estrato 5;Arriendo;1;2;6800000;Apartamento;POINT (-74.0464839999999 4.6927559);NoIdentificado;FALSO;-74,046484;4,6927559;Localidad Usaquén
65;2;Apartamento en Arriendo;9420e3d2-4b83-4ce5-8bfc-6fcf31e7c0e0;Estrato 4;Arriendo;1;1;1570000;Apartamento;POINT (-74.1266414 4.6685924);NoIdentificado;FALSO;-74,1266414;4,6685924;Localidad Fontibón
30;1;Apartamento en Arriendo;0d6bb2fc-b83a-42ef-b477-90328cff5b78;Estrato 3;Arriendo;0;1;1895000;Apartamento;POINT (-74.055 4.644);Chapinero Alto;FALSO;-74,055;4,644;Localidad Chapinero
55;3;Apartamento en Arriendo;8db8e536-c7ad-4627-afdb-cabaf15d5dde;Estrato 3;Arriendo;0;2;1050000;Apartamento;POINT (-74.1034356 4.7475663);Ciudadela Cafam;FALSO;-74,1034356;4,7475663;Localidad Suba
103;3;Apartamento en Arriendo;ddf28d60-0917-40c6-bf30-af2be1f61903;Estrato 6;Arriendo;2;2;6000000;Apartamento;POINT (-74.051692485809 4.6723065242198);Zona chapinero;FALSO;-74,05169249;4,672306524;Localidad Chapinero
45;1;Apartamento en Arriendo;2565d22d-3ac1-4a5d-aa3c-30128109ae18;Estrato 6;Arriendo;2;2;2000000;Apartamento;POINT (-74.0553943 4.6933282);NoIdentificado;FALSO;-74,0553943;4,6933282;Localidad Usaquén
247,3;3;Apartamento en Arriendo;7ad595d0-2536-41a7-b77e-e0b47a7a0109;Estrato 6;Arriendo;4;5;8500000;Apartamento;POINT (-74.0768942 4.7266503);Cerros de Suba;FALSO;-74,0768942;4,7266503;Localidad Suba
200;3;Apartamento en Arriendo;58adf3e9-d388-4d52-b624-6f6c79caaa53;Estrato 6;Arriendo;3;5;11500000;Apartamento;POINT (-74.042803645134 4.6759261572486);Zona chapinero;FALSO;-74,04280365;4,675926157;Localidad Chapinero
51;3;Apartamento en Arriendo;6b85eb19-131f-4ab0-b2ef-d6be43876d41;Estrato 2;Arriendo;0;1;712100;Apartamento;POINT (-74.16791370000001 4.6517078);NoIdentificado;FALSO;-74,1679137;4,6517078;Localidad Kennedy
79;2;Apartamento en Arriendo;1fc73589-3a64-44a8-9718-7f736c947f08;Estrato 4;Arriendo;0;2;2500000;Apartamento;POINT (-74.06097059999999 4.6417567);Chapinero;FALSO;-74,0609706;4,6417567;Localidad Chapinero
57;2;Apartamento en Arriendo;6802438f-63d9-46c7-8937-83d20077c0e0;Estrato 3;Arriendo;0;1;1250000;Apartamento;POINT (-74.1342153 4.5759961);NoIdentificado;FALSO;-74,1342153;4,5759961;Localidad Tunjuelito
53;2;Apartamento en Arriendo;3f59ce2c-fafb-4415-98d2-74581ce11f5b;Estrato 4;Arriendo;1;2;1800000;Apartamento;POINT (-74.0247383 4.7051724);Usaquen;FALSO;-74,0247383;4,7051724;Localidad Usaquén
230;3;Apartamento en Arriendo;3fb2e162-848b-4efb-b60c-a46b11429b35;Estrato 6;Arriendo;1;4;10000000;Apartamento;POINT (-74.054 4.657);El nogal;FALSO;-74,054;4,657;Localidad Chapinero
291;3;Apartamento en Arriendo;1164eccd-a944-4b91-906b-4e45b2010a3c;Estrato 6;Arriendo;4;5;19000000;Apartamento;POINT (-74.0467772 4.6699421);NoIdentificado;FALSO;-74,0467772;4,6699421;Localidad Chapinero
35;2;Apartamento en Arriendo;a77967dd-7361-45f9-8d56-8ab57619e36a;Estrato 3;Arriendo;0;1;1150571;Apartamento;POINT (-74.027 4.738);NoIdentificado;FALSO;-74,027;4,738;Localidad Usaquén
81;3;Apartamento en Arriendo;274d1c7f-e4ae-454e-a78c-df8c488a61c9;Estrato 4;Arriendo;2;3;3000000;Apartamento;POINT (-74.0328122 4.7259532);Los cedritos;FALSO;-74,0328122;4,7259532;Localidad Usaquén
100;4;Apartamento en Arriendo;e56342b2-3ec4-4b67-af27-dd19fec7e4a4;Estrato 5;Arriendo;1;3;3300000;Apartamento;POINT (-74.11234960000002 4.5306057);NoIdentificado;FALSO;-74,1123496;4,5306057;Localidad Usme
55;3;Apartamento en Arriendo;30045c4e-bca1-4dd8-9f4e-8b40bfd71657;Estrato 3;Arriendo;0;1;950000;Apartamento;POINT (-74.032 4.759);NoIdentificado;FALSO;-74,032;4,759;Localidad Usaquén
67;3;Apartamento en Arriendo;603abb17-e18a-476e-83f3-0421a24bf0ef;Estrato 3;Arriendo;1;2;1450000;Apartamento;POINT (-74.1193949 4.7238247);NoIdentificado;FALSO;-74,1193949;4,7238247;Localidad Engativá
34;1;Apartamento en Arriendo;14f5436b-f9ba-479e-b507-04a6e1e621c0;Estrato 4;Arriendo;1;1;1800000;Apartamento;POINT (-74.0640092 4.6341245);NoIdentificado;FALSO;-74,0640092;4,6341245;Localidad Chapinero
406;3;Apartamento en Arriendo;c4bc3799-6652-4a8d-b62b-aabca0d2b4be;Estrato 6;Arriendo;3;5;13464000;Apartamento;POINT (-74.04356384277344 4.660778999328613);NoIdentificado;FALSO;-74,04356384;4,660778999;Localidad Chapinero
106;4;Apartamento en Arriendo;b6ecb743-0c21-467c-b13b-a20726352b28;Estrato 5;Arriendo;1;2;6800000;Apartamento;POINT (-74.0461698 4.6926632999999);NoIdentificado;FALSO;-74,0461698;4,6926633;Localidad Usaquén
94;3;Apartamento en Arriendo;86a24ee8-2f1e-4829-b6ea-8d007567fc4b;Estrato 6;Arriendo;1;2;5116200;Apartamento;POINT (-74.0572485 4.6644689);NoIdentificado;FALSO;-74,0572485;4,6644689;Localidad Chapinero
70;1;Apartamento en Arriendo;d2f08ee8-1900-4f25-a317-12a7c56c31eb;Estrato 6;Arriendo;2;2;3050000;Apartamento;POINT (-74.01699829101562 4.665999889373779);Chapinero norte;FALSO;-74,01699829;4,665999889;Localidad Chapinero
90;2;Apartamento en Arriendo;88130dad-735c-4c0b-a6b5-0a9990c632de;Estrato 5;Arriendo;1;3;3500000;Apartamento;POINT (-74.0622508 4.6951261);Pasadena;FALSO;-74,0622508;4,6951261;Localidad Suba
175;4;Apartamento en Arriendo;2e694cd0-91f5-48eb-a9eb-1daaa0281059;Estrato 5;Arriendo;4;4;5400000;Apartamento;POINT (-74.05387878417969 4.683573246002197);NoIdentificado;FALSO;-74,05387878;4,683573246;Localidad Chapinero
41;2;Apartamento en Arriendo;f4476871-2d18-491c-900a-4b5e95a80114;Estrato 3;Arriendo;0;1;1200000;Apartamento;POINT (-74.0898265 4.7495611);NoIdentificado;FALSO;-74,0898265;4,7495611;Localidad Suba
125;2;Apartamento en Arriendo;9506ac31-9aee-46a2-8da0-7a4ae632cebc;Estrato 6;Arriendo;2;3;10500000;Apartamento;POINT (-74.0414874 4.7076278);La carolina;FALSO;-74,0414874;4,7076278;Localidad Usaquén
64;2;Apartamento en Arriendo;1b9e453d-ce23-454a-836a-a9996942722d;Estrato 3;Arriendo;1;2;2900000;Apartamento;POINT (-74.0626011 4.637745499999999);NoIdentificado;FALSO;-74,0626011;4,6377455;Localidad Chapinero
50;2;Apartamento en Arriendo;3b492cc1-1f57-4420-922d-0f6e3512ba9a;Estrato 3;Arriendo;0;1;791800;Apartamento;POINT (-74.1545835 4.6670334);NoIdentificado;FALSO;-74,1545835;4,6670334;Localidad Fontibón
60;1;Apartamento en Arriendo;df871dfb-642a-47f0-a3a9-d6e2fc8b06a3;Estrato 4;Arriendo;0;2;1800000;Apartamento;POINT (-74.061 4.641);NoIdentificado;FALSO;-74,061;4,641;Localidad Chapinero
376;4;Apartamento en Arriendo;57fc5b55-f738-4889-9753-b14471548556;Estrato 6;Arriendo;3;4;14000000;Apartamento;POINT (-74.04711155922129 4.657265037038727);Los rosales;FALSO;-74,04711156;4,657265037;Localidad Chapinero
150;4;Apartamento en Arriendo;5eb17d88-0f5f-4cc2-a26f-ca9066c4d325;Estrato 5;Arriendo;3;3;4800000;Apartamento;POINT (-74.0726914 4.707806500000001);Zona Noroccidente;FALSO;-74,0726914;4,7078065;Localidad Suba
60;3;Apartamento en Arriendo;9e270d7a-6f5d-4e49-b6b4-d2e2365f24a7;Estrato 3;Arriendo;0;2;1187000;Apartamento;POINT (-74.1012386 4.737822599999999);NoIdentificado;FALSO;-74,1012386;4,7378226;Localidad Suba
47,7;1;Apartamento en Arriendo;e00a69e2-abf5-4fe7-868b-3a5e6733ee8e;Estrato 5;Arriendo;1;2;3500000;Apartamento;POINT (-74.0548206 4.6834308);NoIdentificado;FALSO;-74,0548206;4,6834308;Localidad Chapinero
108;3;Apartamento en Arriendo;bd864cf1-0269-4c59-a9a1-0a46b366b493;Estrato 4;Arriendo;2;2;4200000;Apartamento;POINT (-74.1024925 4.6428422);NoIdentificado;FALSO;-74,1024925;4,6428422;Localidad Teusaquillo
256;4;Apartamento en Arriendo;88a31892-2224-4d8d-adf9-fff0b30a13d2;Estrato 6;Arriendo;3;5;17000000;Apartamento;POINT (-74.043 4.706);NoIdentificado;FALSO;-74,043;4,706;Localidad Usaquén
60;2;Apartamento en Arriendo;55346a5f-2910-43ed-9c52-6d28d919da75;Estrato 3;Arriendo;0;1;1100000;Apartamento;POINT (-74.1034279 4.686433099999999);NoIdentificado;FALSO;-74,1034279;4,6864331;Localidad Engativá
290;3;Apartamento en Arriendo;ddcaad68-dda0-46e5-86e2-2ea0bd325135;Estrato 5;Arriendo;3;4;11500000;Apartamento;POINT (-74.0689891 4.6513187);El Virrey;FALSO;-74,0689891;4,6513187;Localidad Barrios Unidos
62;2;Apartamento en Arriendo;998a4147-672d-4924-9e58-ac3fdd5a674d;Estrato 5;Arriendo;1;2;3500000;Apartamento;POINT (-74.0304483 4.7011104);Santa barbara oriental;FALSO;-74,0304483;4,7011104;Localidad Usaquén
37;1;Apartamento en Arriendo;5c68cca7-7d6b-4ec5-a38f-c433259f8f73;Estrato 3;Arriendo;0;1;1200000;Apartamento;POINT (-74.053191 4.7578119);NoIdentificado;FALSO;-74,053191;4,7578119;Localidad Suba
230;3;Apartamento en Arriendo;df3ca43b-b581-4c32-91f7-122417256fce;Estrato 6;Arriendo;2;4;10000000;Apartamento;POINT (-74.0468362 4.6613134);Zona chapinero;FALSO;-74,0468362;4,6613134;Localidad Chapinero
69;2;Apartamento en Arriendo;0807a922-c963-4d6f-bb44-50fdc12be035;Estrato 5;Arriendo;1;2;2365000;Apartamento;POINT (-74.047583 4.7225946);NoIdentificado;FALSO;-74,047583;4,7225946;Localidad Usaquén
73;2;Apartamento en Arriendo;d816ae2e-5419-4473-8ed5-2c9820a5629b;Estrato 6;Arriendo;2;2;3900000;Apartamento;POINT (-74.0389629 4.699651999999999);Santa Barbara;FALSO;-74,0389629;4,699652;Localidad Usaquén
42;2;Apartamento en Arriendo;078f4817-55ac-406f-9daf-cefb560d6a4d;Estrato 2;Arriendo;0;1;844600;Apartamento;POINT (-74.1057302 4.6764247);NoIdentificado;FALSO;-74,1057302;4,6764247;Localidad Engativá
150;2;Apartamento en Arriendo;f54a8463-c7ab-4151-a0b2-67328f2355c0;Estrato 5;Arriendo;2;3;7086000;Apartamento;POINT (-74.0505305 4.6793933);Chicó Reservado;FALSO;-74,0505305;4,6793933;Localidad Chapinero
108,5;2;Apartamento en Arriendo;b31669bc-0947-4b11-a2af-3061aab8effa;Estrato 6;Arriendo;2;3;5715000;Apartamento;POINT (-74.042635 4.677359);NoIdentificado;FALSO;-74,042635;4,677359;Localidad Chapinero
50;2;Apartamento en Arriendo;9dd641c1-b776-4aa7-90c2-9b71081156f6;Estrato 3;Arriendo;0;1;1160000;Apartamento;POINT (-74.0948543 4.7056485);NoIdentificado;FALSO;-74,0948543;4,7056485;Localidad Engativá
45;2;Apartamento en Arriendo;564f93e0-6d61-4d4a-b46a-b445df149387;Estrato 3;Arriendo;0;1;1400000;Apartamento;POINT (-74.0932523 4.7533037);NoIdentificado;FALSO;-74,0932523;4,7533037;Localidad Suba
182;3;Apartamento en Arriendo;176a819c-5d07-4909-8949-09a92d0df354;Estrato 6;Arriendo;2;4;4950000;Apartamento;POINT (-74.05487060546875 4.677347183227539);NoIdentificado;FALSO;-74,05487061;4,677347183;Localidad Chapinero
33;1;Apartamento en Arriendo;c0500233-bd32-4ea8-8a4a-47e80fe85be8;Estrato 4;Arriendo;0;2;2600000;Apartamento;POINT (-74.05601539999999 4.6469146);NoIdentificado;FALSO;-74,0560154;4,6469146;Localidad Chapinero
60;2;Apartamento en Arriendo;634d9b3f-111e-4bda-a8ac-8b466d911fc9;Estrato 5;Arriendo;0;2;500000;Apartamento;POINT (-74.05384063720703 4.70421028137207);Canaguate;FALSO;-74,05384064;4,704210281;Localidad Usaquén
21;1;Apartamento en Arriendo;0ca0182d-4883-4ffd-b248-e697f44d2105;Estrato 3;Arriendo;0;1;1086900;Apartamento;POINT (-74.0637242 4.6445082);NoIdentificado;FALSO;-74,0637242;4,6445082;Localidad Chapinero
97;2;Apartamento en Arriendo;348ce0ca-f7b1-47dd-91d2-d8c2fdf76fc1;Estrato 5;Arriendo;1;2;2500000;Apartamento;POINT (-74.08403109999999 4.646515);NoIdentificado;FALSO;-74,0840311;4,646515;Localidad Teusaquillo
110;1;Apartamento en Arriendo;646a065f-79de-4dc9-a1e3-9299ff6b6b18;Estrato 5;Arriendo;2;2;3020000;Apartamento;POINT (-74.060516530245 4.627366253872);Ingemar;FALSO;-74,06051653;4,627366254;Localidad Chapinero
95;2;Apartamento en Arriendo;22a04132-a4c7-4ffa-8a46-4ca851d682f2;Estrato 4;Arriendo;1;2;4719970;Apartamento;POINT (-74.0705634 4.6167334);NoIdentificado;FALSO;-74,0705634;4,6167334;Localidad Santa Fé
110;2;Apartamento en Arriendo;79e4642b-4c28-46df-81da-5a35ed69ed3c;Estrato 2;Arriendo;0;2;1200000;Apartamento;POINT (-74.13682896502563 4.716873213168612);NoIdentificado;FALSO;-74,13682897;4,716873213;Localidad Engativá
50;2;Apartamento en Arriendo;e0216eb7-c3b1-42fb-8ace-8115455643c3;Estrato 4;Arriendo;0;2;1380000;Apartamento;POINT (-74.0493552 4.7272311);NoIdentificado;FALSO;-74,0493552;4,7272311;Localidad Usaquén
120;3;Apartamento en Arriendo;72de998b-8b57-4960-9be5-f2355174b423;Estrato 5;Arriendo;2;3;3400000;Apartamento;POINT (-74.04286429999999 4.6930751);Santa Paula;FALSO;-74,0428643;4,6930751;Localidad Usaquén
135,77;2;Apartamento en Arriendo;97b56ed5-856a-412b-8eb3-059082c9d0a5;Estrato 6;Arriendo;2;2;4602697;Apartamento;POINT (-74.04209899902344 4.678783893585205);NoIdentificado;FALSO;-74,042099;4,678783894;Localidad Chapinero
116;3;Apartamento en Arriendo;b97f3034-acdc-4589-a825-c92cd685135e;Estrato 5;Arriendo;2;3;3200000;Apartamento;POINT (-74.0662893 4.7444776);NoIdentificado;FALSO;-74,0662893;4,7444776;Localidad Suba
33;1;Apartamento en Arriendo;c6c67913-f28a-42d2-95e2-27b2e568a7e9;Estrato 3;Arriendo;0;1;1550000;Apartamento;POINT (-74.0674874 4.6410497);NoIdentificado;FALSO;-74,0674874;4,6410497;Localidad Teusaquillo
100;3;Apartamento en Arriendo;08dd77db-d28e-4bfa-b5da-26b58f1646ee;Estrato 4;Arriendo;2;2;6000000;Apartamento;POINT (-74.0684636 4.6182539);Centro Internacional;FALSO;-74,0684636;4,6182539;Localidad Santa Fé
241;3;Apartamento en Arriendo;d8323ff5-e88d-4a64-a334-dcddf747942b;Estrato 6;Arriendo;4;4;9500000;Apartamento;POINT (-74.0846148 4.727793999999999);NoIdentificado;FALSO;-74,0846148;4,727794;Localidad Suba
85;2;Apartamento en Arriendo;240c7c97-cf42-4620-8394-76f854d06d36;Estrato 4;Arriendo;2;3;3300000;Apartamento;POINT (-74.06650589999998 4.6096458);Chapinero Alto;FALSO;-74,0665059;4,6096458;Localidad Santa Fé
109;2;Apartamento en Arriendo;086c7976-ca05-4440-af14-4089195f5fa5;Estrato 6;Arriendo;2;3;5500000;Apartamento;POINT (-74.0466739 4.7041219);Santa barbara occidental;FALSO;-74,0466739;4,7041219;Localidad Usaquén
140;3;Apartamento en Arriendo;ae7aae63-577b-4f2e-ba22-da9ab8f23cab;Estrato 6;Arriendo;2;3;9000000;Apartamento;POINT (-74.03814319799994 4.68736363000005);Santa ana occidental;FALSO;-74,0381432;4,68736363;Localidad Usaquén
155;2;Apartamento en Arriendo;291c9edb-07bb-4d27-8ea1-8896bfc951b4;Estrato 6;Arriendo;2;4;9000000;Apartamento;POINT (-74.04358834229852 4.6684937546075105);El refugio;FALSO;-74,04358834;4,668493755;Localidad Chapinero
190;3;Apartamento en Arriendo;1f5ee696-a1f2-4457-862b-8f051c3c60b7;Estrato 6;Arriendo;3;4;8500000;Apartamento;POINT (-74.076 4.718);NoIdentificado;FALSO;-74,076;4,718;Localidad Suba
70;2;Apartamento en Arriendo;dadc65db-fb36-4bbe-9615-f79cca20a440;Estrato 3;Arriendo;0;1;1150000;Apartamento;POINT (-74.1153692 4.6237053);NoIdentificado;FALSO;-74,1153692;4,6237053;Localidad Puente Aranda
50;2;Apartamento en Arriendo;629885fd-4ae9-457e-96af-eef76a0f0b6b;Estrato 3;Arriendo;1;1;980000;Apartamento;POINT (-74.0876333 4.577188899999999);NoIdentificado;FALSO;-74,0876333;4,5771889;Localidad San Cristóbal
